file,context,source,translation,category,suggested_check
st_Chinese.ts,StMaterialEditor,Anisotropic magnetic permeability dimensions are incorrect.,"各向异性磁导率维数错误，必须是{1,0,0,0,1,0,0,0,1}格式。",参数/输入格式,"按提示检查输入格式，例如坐标 `(u,v,w)`、数值范围、变量名和单位；不要在非单位界面额外带单位。"
st_Chinese.ts,StMaterialEditor,Elastic material density may be wrong!,声波材料密度错误！,材料,检查材料名称是否重复、材料模块是否支持当前物理场、参数格式和损耗设置是否正确。
st_Chinese.ts,StMaterialEditor,Acoustic material is wrong! Vp is too small!,声波材料错误！Vp太小了！,材料,检查材料名称是否重复、材料模块是否支持当前物理场、参数格式和损耗设置是否正确。
st_Chinese.ts,StMaterialEditor,Elastic material is wrong! Vp is too small!,弹性力学材料错误！Vp太小了！,材料,检查材料名称是否重复、材料模块是否支持当前物理场、参数格式和损耗设置是否正确。
st_Chinese.ts,StMaterialEditor2,Anisotropic thermal conductivity dimensions are incorrect.,"各向异性热导率维数错误，必须是{1,0,0,0,1,0,0,0,1}格式。",参数/输入格式,"按提示检查输入格式，例如坐标 `(u,v,w)`、数值范围、变量名和单位；不要在非单位界面额外带单位。"
st_Chinese.ts,StMatrixDialog,The parameter sweeping value cannot be empty.,参数扫描值不能为空。,参数/输入格式,"按提示检查输入格式，例如坐标 `(u,v,w)`、数值范围、变量名和单位；不要在非单位界面额外带单位。"
st_Chinese.ts,StMesh2DDialog,"Boundary Name is empty, please input name.",边界名称为空，请输入名称。,参数/输入格式,"按提示检查输入格式，例如坐标 `(u,v,w)`、数值范围、变量名和单位；不要在非单位界面额外带单位。"
st_Chinese.ts,StMesh3DLocalSizeDialog,"(If the size <= 0, it will not be used)",(若网格尺寸<=0 将被视为无效）,网格,检查网格类型、求解器是否匹配，查看病态网格；适当调整 3D 网格、波端口网格或自适应网格参数。
st_Chinese.ts,StMesh3dDialog,Boolean Operation Relative Error,布尔操作相对错误,其他,结合原始提示、当前操作阶段和帮助文档限制进一步排查。
st_Chinese.ts,StMesh3dDialog,Please input a valid data file name.,输入的文件名不能为空。,文件/导入导出,检查文件路径、后缀、权限、文件是否为空或被占用；导入数据时检查格式与分隔符。
st_Chinese.ts,StMesh3dDialog,Boolean Operation Relative Error,布尔操作相对误差,其他,结合原始提示、当前操作阶段和帮助文档限制进一步排查。
st_Chinese.ts,StMessageBox,Warning,警告,其他,结合原始提示、当前操作阶段和帮助文档限制进一步排查。
st_Chinese.ts,StMessageBox,Error,错误,其他,结合原始提示、当前操作阶段和帮助文档限制进一步排查。
st_Chinese.ts,StMessageBox,"Failed to read the imported file, please check the file format.",导入文件读取失败，请检查文件格式。,端口/激励,检查端口创建时的选择对象、端口面是否为平面、是否贴合 Domain、导体数量/电势设置是否变化；必要时重新创建端口或重新运行波端口。
st_Chinese.ts,StMessageBox,The copied graph data is empty.,复制的图形数据为空。,其他,结合原始提示、当前操作阶段和帮助文档限制进一步排查。
st_Chinese.ts,StMessageBox,Excitation information can't contain Chinese.,激励信息不能包含中文。,参数/输入格式,"按提示检查输入格式，例如坐标 `(u,v,w)`、数值范围、变量名和单位；不要在非单位界面额外带单位。"
st_Chinese.ts,StMessageBox,"Variable ""%1"" not allowed.","变量 ""%1""不允许。",参数/输入格式,"按提示检查输入格式，例如坐标 `(u,v,w)`、数值范围、变量名和单位；不要在非单位界面额外带单位。"
st_Chinese.ts,StMessageBox,"Variable ""%1"" can't start with ""or""","变量 ""%1""不能以 ""or""开始",参数/输入格式,"按提示检查输入格式，例如坐标 `(u,v,w)`、数值范围、变量名和单位；不要在非单位界面额外带单位。"
st_Chinese.ts,StMessageBox,"Variable ""%1"" can't start with ""and""","变量 ""%1""不能以 ""and""开始",参数/输入格式,"按提示检查输入格式，例如坐标 `(u,v,w)`、数值范围、变量名和单位；不要在非单位界面额外带单位。"
st_Chinese.ts,StMessageBox,"Variable ""%1"" can't start with ""xor""","变量 ""%1""不能以 ""xor""开始",参数/输入格式,"按提示检查输入格式，例如坐标 `(u,v,w)`、数值范围、变量名和单位；不要在非单位界面额外带单位。"
st_Chinese.ts,StMessageBox,"The group name is empty, please enter a valid name.",组名称为空，请输入有效的名称。,参数/输入格式,"按提示检查输入格式，例如坐标 `(u,v,w)`、数值范围、变量名和单位；不要在非单位界面额外带单位。"
st_Chinese.ts,StMessageBox,""" is in use and cannot be deleted. Please exit.",已经被使用，不能删除。请退出。,其他,结合原始提示、当前操作阶段和帮助文档限制进一步排查。
st_Chinese.ts,StMessageBox,""" is being used, can't be deleted, quit.",已经被使用，不能删除。请退出。,其他,结合原始提示、当前操作阶段和帮助文档限制进一步排查。
st_Chinese.ts,StMessageBox,Component's pad can't be deleted.,无法删除元件的焊盘。,其他,结合原始提示、当前操作阶段和帮助文档限制进一步排查。
st_Chinese.ts,StMessageBox,The default boundary condition cannot be deleted. Please double-click to modify the boundary condition.,默认边界不能删除，请双击修改边界条件。,其他,结合原始提示、当前操作阶段和帮助文档限制进一步排查。
st_Chinese.ts,StMessageBox,"After deleting the snapshot frequency point, the snapshot results will be cleared and the operation cannot be undone. Do you want to continue?",删除快照频点后，快照结果将被清空且无法撤回该操作，是否继续？,其他,结合原始提示、当前操作阶段和帮助文档限制进一步排查。
st_Chinese.ts,StMessageBox,"This pad template is used, cannot change pad type.",此焊盘模板已使用，无法更改焊盘类型。,其他,结合原始提示、当前操作阶段和帮助文档限制进一步排查。
st_Chinese.ts,StMessageBox,Failed to read tgz file!,无法读取tgz文件！,文件/导入导出,检查文件路径、后缀、权限、文件是否为空或被占用；导入数据时检查格式与分隔符。
st_Chinese.ts,StMessageBox,Failed to cover file!,无法覆盖文件！,文件/导入导出,检查文件路径、后缀、权限、文件是否为空或被占用；导入数据时检查格式与分隔符。
st_Chinese.ts,StMessageBox,"Solid separation failed, unknown reason.",体分离失败，原因未知。,几何/选择,检查当前选择模式和对象类型；面/线/点数量是否满足操作要求，曲面、非共面或非闭合曲线常会导致失败。
st_Chinese.ts,StMessageBox,"Face separation failed, unknown reason.",面分离失败，原因未知。,几何/选择,检查当前选择模式和对象类型；面/线/点数量是否满足操作要求，曲面、非共面或非闭合曲线常会导致失败。
st_Chinese.ts,StMessageBox,Cannot paste while simulating or meshing.,正在仿真或者剖分网格中，不能粘贴。,网格,检查网格类型、求解器是否匹配，查看病态网格；适当调整 3D 网格、波端口网格或自适应网格参数。
st_Chinese.ts,StMessageBox,The point observer cannot be moved to the root node!,点接收器不能被移动到根节点！,其他,结合原始提示、当前操作阶段和帮助文档限制进一步排查。
st_Chinese.ts,StMessageBox,Cannot copy group and objects at the same time.,不能同时复制组和物体。,几何/选择,检查当前选择模式和对象类型；面/线/点数量是否满足操作要求，曲面、非共面或非闭合曲线常会导致失败。
st_Chinese.ts,StMessageBox,Cannot copy empty group.,无法复制空组。,其他,结合原始提示、当前操作阶段和帮助文档限制进一步排查。
st_Chinese.ts,StMessageBox,Do not disabled all physics fields.,不能禁用所有物理场。,其他,结合原始提示、当前操作阶段和帮助文档限制进一步排查。
st_Chinese.ts,StMessageBox,Pad cannot be inserted because there are no pad stack definitions availabled.,无法插入焊盘，因为没有可用的焊盘堆叠结构定义。,其他,结合原始提示、当前操作阶段和帮助文档限制进一步排查。
st_Chinese.ts,StMessageBox,Wire Bond cannot be inserted because there are no wire bond profile definitions availabled.,键合线不能插入，因为没有可用的引线键合配置文件定义。,文件/导入导出,检查文件路径、后缀、权限、文件是否为空或被占用；导入数据时检查格式与分隔符。
st_Chinese.ts,StMessageBox,Wire Bond cannot be inserted because there are no wire bond layer definitions availabled.,键合线不能插入，因为没有定义可用的键合线层。,几何/选择,检查当前选择模式和对象类型；面/线/点数量是否满足操作要求，曲面、非共面或非闭合曲线常会导致失败。
st_Chinese.ts,StMessageBox,Wire Bond cannot be inserted because there are no die layer definitions availabled.,键合线不能插入，因为没有定义可用的裸片层。,几何/选择,检查当前选择模式和对象类型；面/线/点数量是否满足操作要求，曲面、非共面或非闭合曲线常会导致失败。
st_Chinese.ts,StMessageBox,"Component is in use by port, cannot be deleted.",元件正在被端口使用，无法删除。,端口/激励,检查端口创建时的选择对象、端口面是否为平面、是否贴合 Domain、导体数量/电势设置是否变化；必要时重新创建端口或重新运行波端口。
st_Chinese.ts,StMessageBox,File opening failure.,文件打开失败。,文件/导入导出,检查文件路径、后缀、权限、文件是否为空或被占用；导入数据时检查格式与分隔符。
st_Chinese.ts,StMessageBox,The pad profile in row %1 is invalid.,%1中的焊盘配置文件无效。,文件/导入导出,检查文件路径、后缀、权限、文件是否为空或被占用；导入数据时检查格式与分隔符。
st_Chinese.ts,StMessageBox,The pad layer in row %1 is invalid.,%1中的焊盘层无效。,其他,结合原始提示、当前操作阶段和帮助文档限制进一步排查。
st_Chinese.ts,StMessageBox,The cutting reference face must not be transform and boolean.,切割参考面不能被变换和布尔操作。,几何/选择,检查当前选择模式和对象类型；面/线/点数量是否满足操作要求，曲面、非共面或非闭合曲线常会导致失败。
st_Chinese.ts,StMessageBox,These objects' boundingbox is not valid.,这些物体的边界框无效。,几何/选择,检查当前选择模式和对象类型；面/线/点数量是否满足操作要求，曲面、非共面或非闭合曲线常会导致失败。
